id,region_code,province,city,county,level,parent_id,latitude,longitude,created_at,updated_at
224,3400449,安徽省,武汉,滨城,3,108,29.154202124677802,117.33188003548368,2023-07-17 12:40:55,2024-11-08 18:26:12
225,3700400,山东省,沈阳,大东,3,106,33.90804484922675,115.30203622469378,2024-06-15 21:41:29,2025-03-29 08:47:33
226,3500591,福建省,阜新,房山,3,75,26.883327497585803,118.92256080171309,2023-12-09 12:54:04,2024-08-31 14:02:09
227,4200371,湖北省,上海,,2,17,29.612355114667874,115.32398180395982,2024-03-03 12:13:14,2024-07-10 16:20:36
228,3400484,安徽省,张家港,大兴,3,173,33.00391591129028,115.68044678499436,2024-03-06 20:07:46,2025-03-17 00:47:09
229,3300627,浙江省,重庆,南湖,3,127,31.600173080862177,120.12642185502179,2023-12-24 21:31:58,2024-12-25 18:56:07
230,3500952,福建省,南京,,2,13,25.375771455244653,120.61588315917737,2023-11-22 17:55:29,2025-05-21 05:53:44
231,5000159,重庆市,荆门,清城,3,57,26.356484796434675,106.82517368560596,2025-02-26 13:46:29,2024-10-09 13:47:58
232,5000860,重庆市,合肥,,2,22,30.732991051512467,106.57204433692964,2024-11-11 09:50:59,2024-07-03 10:10:39
233,4300691,湖南省,西宁,,2,18,27.30592814717857,112.4929165313851,2024-10-16 04:20:56,2024-12-22 16:27:46
234,5300399,云南省,合山,,2,25,23.154364763757012,104.69032150273637,2024-08-02 05:42:01,2025-05-31 12:53:33
235,3234205,江苏省,南京市,普陀,3,38,31.167754552184537,118.5927344025407,2025-05-30 06:33:57,2024-11-07 07:10:28
236,4300594,湖南省,潮州,,2,18,29.885737792207408,112.94004218215476,2025-01-31 12:56:41,2024-11-14 21:54:45
237,2138288,辽宁省,沈阳市,秀英,3,36,41.3631438179532,123.55291644811996,2025-06-05 16:54:34,2024-12-29 03:20:56
238,6300806,青海省,澳门,清城,3,210,38.4488936766622,100.52322429852167,2025-04-22 07:25:08,2024-12-25 06:37:51
239,5000159,重庆市,哈尔滨,城东,3,136,29.045519814435302,106.68868593562323,2024-08-27 23:58:53,2025-01-09 03:58:23
240,3295277,江苏省,苏州市,安次,3,39,30.374620586362763,119.16273966644249,2023-10-10 19:09:26,2025-02-19 21:40:45
241,2100366,辽宁省,石家庄,海陵,3,147,43.04404462913677,123.77886780923063,2024-11-20 23:31:21,2024-09-02 05:36:37
242,3300597,浙江省,关岭,海陵,3,79,32.90179167012363,123.07917201702453,2024-10-16 01:24:19,2025-01-01 08:04:12
243,6500541,新疆维吾尔自治区,沈阳,锡山,3,50,42.142787278552255,87.45180833479577,2023-11-03 01:36:49,2024-11-12 21:44:13
244,6200199,甘肃省,巢湖,,2,28,34.66578304909393,105.40254265603954,2023-06-28 00:14:03,2024-12-30 09:15:25
245,6500364,新疆维吾尔自治区,沈阳,翔安,3,50,43.81545404061948,86.08805064622136,2024-05-29 02:51:02,2024-12-10 19:43:02
246,3300108,浙江省,哈尔滨,门头沟,3,179,29.696079293024816,121.69524047552022,2024-04-20 10:56:12,2025-01-11 22:53:04
247,6300599,青海省,马鞍山,浔阳,3,163,38.91736574564563,101.8868420694473,2024-01-14 22:27:47,2024-11-18 12:57:32
248,3500664,福建省,南京,清河,3,230,27.370529657827348,118.77024798996996,2024-05-22 15:51:33,2025-05-07 23:53:38
249,3300650,浙江省,邯郸,普陀,3,70,27.358522606947307,122.85102535976102,2024-02-26 02:41:20,2025-04-08 10:39:35
250,3319478,浙江省,宁波市,永川,3,41,28.38070853214456,121.57635834792067,2023-11-18 19:31:27,2025-05-19 01:58:36
251,3100780,上海市,西安,黄浦,3,82,29.887508969392297,119.99772064623055,2024-04-18 16:47:35,2025-01-12 04:45:41
252,3234143,江苏省,南京市,金平,3,38,32.528554108485245,119.8307795709994,2023-09-03 05:55:17,2025-05-25 12:01:55
253,6400830,宁夏回族自治区,昆明,沙湾,3,53,40.75527957868633,102.83132507276684,2023-11-07 07:33:26,2024-11-26 13:23:44
254,1500269,内蒙古自治区,台北,,2,5,39.88726814836255,112.79488243942745,2025-02-20 04:59:51,2025-05-12 02:26:21
255,3234878,江苏省,南京市,大兴,3,38,30.716106294851112,118.75183493072666,2025-03-04 12:06:08,2024-08-01 16:16:39
256,6100748,陕西省,长春,怀柔,3,59,34.802140677291874,109.584961434042,2024-10-29 06:28:20,2025-05-06 13:45:35
257,4500668,广西壮族自治区,太原,,2,20,23.46481269567758,107.40019945312075,2024-12-28 17:57:52,2024-11-14 12:40:25
258,5100711,四川省,拉萨,黄浦,3,104,30.35670612188291,102.94976076836389,2024-05-16 20:22:13,2024-07-04 11:18:31
259,5300171,云南省,呼和浩特,,2,25,23.0994435698258,101.14245157351652,2024-05-03 12:03:30,2025-06-02 05:45:00
260,1500851,内蒙古自治区,辽阳,秀英,3,116,41.26362871816742,110.16049833859681,2023-12-17 13:48:25,2024-08-29 04:10:17
261,4200311,湖北省,沈阳,沈河,3,60,30.67845644755903,116.57993514562499,2024-07-14 08:21:22,2024-10-27 01:03:51
262,5400284,西藏自治区,呼和浩特,怀柔,3,72,27.988351313595036,88.45571777157872,2024-08-19 03:35:42,2024-09-08 05:31:29
263,4600730,海南省,柳州,合川,3,209,19.169498319461184,109.50833577527447,2024-09-01 15:21:38,2024-06-28 23:04:15
264,5100577,四川省,郑州,,2,23,29.116054240660716,104.03443283938637,2024-10-17 13:33:17,2024-08-22 01:59:04
265,4400875,广东省,澳门,,2,19,22.23623219717559,114.20545081215748,2024-01-15 10:39:20,2025-03-17 17:03:55
266,5000495,重庆市,南昌,锡山,3,63,31.932715067175817,105.14969954032621,2024-11-21 21:07:56,2025-01-26 09:37:37
267,3300463,浙江省,六安,,2,11,31.948019580561816,120.56530389897247,2023-12-26 06:20:01,2025-04-04 00:45:35
268,2200414,吉林省,六安,沈北新,3,141,42.561679485508414,124.45686421485904,2024-08-12 19:19:02,2025-04-28 18:10:01
269,2300485,黑龙江省,福州,,2,8,44.580106908183986,127.67187956939993,2024-11-13 20:32:02,2025-01-25 09:32:22
270,2300999,黑龙江省,福州,永川,3,269,43.33270303904288,126.47396528851615,2023-10-10 22:38:21,2024-10-29 23:04:41
271,1343771,河北省,唐山市,滨城,3,33,39.31266202937551,118.9835760953543,2024-01-12 00:35:15,2024-10-17 10:14:08
272,6200351,甘肃省,马鞍山,,2,28,38.02068055281453,102.59827129147125,2023-12-17 13:46:35,2025-06-02 03:59:12
273,3700223,山东省,银川,静安,3,91,37.27376015680138,117.69998719971785,2024-12-30 22:50:06,2024-10-15 23:13:10
274,2100197,辽宁省,石家庄,沙湾,3,147,40.83535112434964,124.70787045715977,2024-08-23 21:57:18,2025-03-08 21:04:13
275,5300598,云南省,西安,,2,25,26.802446607192852,104.65832612742085,2024-07-19 06:50:55,2024-08-23 17:07:58
276,1462587,山西省,太原市,高明,3,34,38.260663430911876,112.91853274639999,2024-06-30 05:59:36,2025-05-28 20:25:38
277,5300481,云南省,长春,东丽,3,205,23.17508466209931,101.13354848358969,2023-11-08 14:54:52,2024-12-06 12:01:32
278,1500621,内蒙古自治区,太原,城北,3,102,37.96621970051708,111.00615342411392,2024-10-30 07:01:29,2024-10-28 05:14:39
279,3300233,浙江省,张家港,,2,11,29.73489219080738,118.67394782195903,2025-02-24 04:27:23,2024-08-16 10:04:21
280,4500129,广西壮族自治区,长沙,东丽,3,52,21.00594702776973,107.86231059076827,2024-03-28 05:21:01,2025-01-04 15:45:46
281,1343808,河北省,唐山市,双滦,3,33,38.07781063184142,117.77180428263623,2024-01-03 05:03:04,2025-03-01 07:33:56
282,1100839,北京市,东莞,,2,1,41.11403135092109,115.58254216860007,2025-02-06 17:45:39,2024-07-01 01:55:40
283,2100233,辽宁省,汕尾,,2,6,40.94567663615119,124.61208478188942,2025-03-05 06:38:58,2025-01-03 17:42:09
284,6400686,宁夏回族自治区,昆明,长寿,3,53,41.95765129055145,106.43734881448202,2023-12-17 09:40:54,2024-11-17 11:53:36
285,5000485,重庆市,嘉禾,,2,22,28.35147057844442,107.89873521578676,2024-12-29 22:41:01,2024-06-15 13:21:40
286,5200274,贵州省,深圳,江北,3,170,27.496754736724515,106.67495425834475,2024-02-02 20:12:01,2025-03-18 10:02:28
287,1500209,内蒙古自治区,巢湖,西峰,3,78,40.77070675579354,112.03560409335012,2024-05-14 08:13:04,2024-12-11 02:26:12
288,4600166,海南省,六安,永川,3,93,20.445942057803627,110.76075593900126,2024-04-13 23:13:25,2025-05-19 04:35:11
289,5000132,重庆市,福州,普陀,3,165,28.9508859172069,103.57725276168345,2024-02-18 07:01:19,2025-02-11 01:27:40
290,3600600,江西省,潜江,,2,14,27.34298613199246,117.20890624292521,2025-06-11 07:12:00,2025-05-24 16:27:08
291,4300616,湖南省,西宁,龙潭,3,233,26.225312873655323,113.8650092089123,2025-01-01 11:38:56,2024-06-26 18:40:22
292,3330164,浙江省,杭州市,清浦,3,40,31.400690056850625,121.46748183700839,2025-02-17 20:47:44,2025-03-09 02:24:07
293,4400575,广东省,关岭,,2,19,21.14084187458227,111.78637324209078,2025-04-11 22:40:47,2024-11-05 23:38:28
294,1500125,内蒙古自治区,辽阳,长寿,3,116,43.44216436732454,108.9892660371703,2025-03-07 06:47:23,2024-10-30 07:00:04
295,5000674,重庆市,六安,和平,3,139,28.684798967557672,107.91672395127607,2024-02-17 07:02:26,2024-07-13 17:27:13
296,1200353,天津市,广州,,2,2,40.13636966757051,118.36113093801205,2025-05-08 17:48:08,2025-04-03 07:41:34
297,1100113,北京市,天津,,2,1,39.80493196208084,116.32922336085312,2024-10-17 03:35:19,2024-07-20 23:36:33
298,2200852,吉林省,齐齐哈尔,,2,7,45.01518491832263,124.48147865038521,2025-04-25 18:09:13,2024-10-03 11:07:24
299,2100927,辽宁省,六盘水,,2,6,40.03113684265525,124.72844947075495,2024-08-04 12:16:04,2024-12-29 04:59:41
300,6200129,甘肃省,巢湖,金平,3,244,35.89868578925622,106.46305795282831,2025-04-01 19:39:27,2024-12-24 07:20:36
301,3700174,山东省,阜新,高明,3,42,37.791252396062916,116.63100328862507,2023-10-11 11:33:49,2024-10-24 07:18:19
302,6200887,甘肃省,哈尔滨,沈北新,3,146,36.38562879110267,102.35807189702065,2025-01-26 03:33:55,2024-11-26 23:36:30
303,6200286,甘肃省,梧州,高港,3,109,36.921269848545364,105.72333359735171,2023-12-30 05:14:05,2025-01-23 21:22:40
304,2300702,黑龙江省,长沙,金平,3,65,45.93672765760042,128.40203277226624,2024-11-06 04:47:24,2024-09-07 02:39:26
305,5200726,贵州省,香港,魏都,3,132,24.825526207467135,105.35370518292955,2025-03-31 05:52:21,2025-04-02 08:42:06
306,6200421,甘肃省,巢湖,徐汇,3,244,34.31693461086101,106.08295125793838,2023-12-19 08:01:09,2025-04-14 18:06:08
307,4300923,湖南省,梧州,滨城,3,117,27.712006106226422,114.04870546025109,2025-06-09 02:13:25,2025-05-20 16:02:54
308,6300516,青海省,马鞍山,城北,3,163,38.60160841216819,99.51134685718085,2023-08-10 10:11:57,2025-04-28 13:06:54
309,3300929,浙江省,关岭,璧山,3,79,30.5359172824046,123.23572746209885,2024-11-19 14:40:48,2024-06-30 07:47:51
310,4200480,湖北省,上海,金平,3,227,29.93258531642209,117.11513423494166,2023-12-24 23:40:50,2025-04-29 19:31:01
311,5200989,贵州省,银川,,2,24,27.284225812728625,108.13848421121476,2024-02-27 03:59:47,2024-09-29 21:08:33
312,6200940,甘肃省,通辽,,2,28,37.31111464197211,101.95959760884105,2023-09-06 13:08:37,2025-02-22 18:18:02
313,4600945,海南省,辛集,涪城,3,197,19.355428957780017,112.34505581189758,2023-07-25 13:15:41,2025-01-14 08:36:42
314,5200523,贵州省,深圳,吉区,3,170,29.560980302491533,105.64913062561273,2023-10-13 01:47:16,2024-08-28 15:47:35
315,5400193,西藏自治区,南宁,平山,3,199,28.659929758801933,90.7906728279497,2025-01-05 08:59:06,2024-07-03 11:19:38
316,1100930,北京市,天津,璧山,3,297,41.29743407516141,116.86445124932732,2023-12-27 21:10:50,2025-02-09 19:42:50
317,6200191,甘肃省,柳州,,2,28,36.484572561897025,102.27432828494433,2023-12-12 23:41:29,2024-09-10 08:47:38
318,1500357,内蒙古自治区,台北,安次,3,254,40.85876138500919,112.88347223615473,2025-03-31 11:47:28,2024-09-14 05:24:48
319,3295615,江苏省,苏州市,秀英,3,39,31.024271835226603,120.03068754892581,2024-01-31 11:09:35,2025-02-19 14:26:25
320,4100386,河南省,佛山,,2,16,36.156376899123146,115.09903643703845,2024-06-18 10:13:54,2024-08-17 18:02:07
321,6400216,宁夏回族自治区,六安,翔安,3,168,38.12486641181794,108.63570001932189,2024-08-02 22:02:08,2024-12-02 01:35:28
322,3200168,江苏省,呼和浩特,滨城,3,47,32.21502848863778,118.86183972252623,2024-09-21 18:58:03,2025-05-20 19:11:19
323,5200383,贵州省,深圳,清河,3,170,27.05971699857746,105.7421474446027,2025-01-10 05:15:53,2024-12-10 05:27:01
324,6200785,甘肃省,哈尔滨,高明,3,146,36.64242192392441,101.52537836880838,2023-09-07 17:23:41,2024-11-28 00:48:17
325,6500505,新疆维吾尔自治区,马鞍山,,2,31,45.351664806320876,86.6385774074335,2024-08-27 12:40:22,2024-06-18 03:25:39
326,6200635,甘肃省,兰州,孝南,3,201,37.19836947006273,102.35668681726453,2024-03-31 00:47:34,2024-07-27 10:50:17
327,1500976,内蒙古自治区,太原,南长,3,102,41.13714781661676,112.81771798524547,2024-10-09 20:04:21,2025-06-09 20:08:13
328,3500499,福建省,嘉禾,六枝特,3,188,25.27872457479829,119.5201863316307,2023-06-18 02:44:19,2024-12-08 09:30:31
329,2138736,辽宁省,沈阳市,山亭,3,36,42.965808886268654,125.03363325030249,2025-06-04 06:12:28,2025-04-04 02:22:43
330,6200613,甘肃省,重庆,金平,3,152,34.98304041205315,104.04511658348179,2024-08-26 09:59:08,2024-10-24 00:12:15
331,4100284,河南省,佛山,牧野,3,112,34.968290581273735,114.34550477864124,2025-03-16 08:24:22,2024-12-18 05:17:59
332,2100300,辽宁省,石家庄,秀英,3,147,42.561721992297606,123.28704178143475,2024-01-03 22:38:27,2025-02-19 03:00:23
333,3300716,浙江省,张家港,清城,3,279,28.41862882795582,117.58970510114683,2024-06-04 23:50:16,2024-07-30 00:26:06
334,1359594,河北省,石家庄市,崇文,3,32,39.902667635478224,113.5740356340451,2024-10-25 10:42:49,2024-09-11 02:53:03
335,6100258,陕西省,哈尔滨,怀柔,3,119,36.930809376741585,108.99604971019785,2025-02-18 11:45:08,2024-12-11 06:39:59
336,3400978,安徽省,武汉,徐汇,3,108,31.35751351222492,120.5354210588257,2024-06-24 11:35:40,2024-09-22 00:29:44
337,5000255,重庆市,贵阳,,2,22,31.201883064342464,108.01865784390806,2025-04-16 00:39:49,2025-03-14 00:21:50
338,6200151,甘肃省,哈尔滨,门头沟,3,146,34.261971320188884,101.06959989554201,2024-04-15 11:11:36,2025-03-03 01:15:02
339,6400235,宁夏回族自治区,六安,淄川,3,168,39.899411697676314,106.88022249764195,2023-09-12 22:46:48,2024-06-28 04:47:58
340,3100817,上海市,西安,合川,3,82,29.854428503665115,120.9991278481812,2023-07-18 00:35:20,2024-07-05 16:41:42
341,3500462,福建省,嘉禾,永川,3,188,23.92920989288057,119.22559000608943,2023-12-16 11:28:56,2025-02-25 10:24:29
342,3500721,福建省,沈阳,孝南,3,68,25.323764582631703,116.40057383903469,2024-12-11 09:03:19,2024-08-03 10:08:27
343,4300330,湖南省,潮州,闵行,3,236,28.940451469076397,111.27104898601058,2024-06-30 23:53:10,2025-03-13 19:28:40
344,1500821,内蒙古自治区,宜都,,2,5,39.177119781368766,111.0432508405286,2023-09-22 17:34:03,2024-06-22 16:15:38
345,6200806,甘肃省,深圳,,2,28,36.664830020061224,103.27748740077244,2023-09-11 05:57:32,2024-12-06 13:02:10
346,2190654,辽宁省,大连市,南长,3,37,39.37023907060775,119.327484235747,2025-02-04 09:02:07,2025-02-18 06:32:16
347,1359490,河北省,石家庄市,崇文,3,32,36.67128369516181,116.89248992737937,2025-01-16 00:31:49,2025-04-26 05:04:42
348,6200520,甘肃省,柳州,龙潭,3,317,35.56015404855924,104.07131310887277,2025-01-24 10:45:51,2025-04-05 19:16:42
349,2300353,黑龙江省,潜江,房山,3,55,46.92575378195503,126.32622403653463,2024-03-03 11:55:40,2024-06-24 07:36:54
350,5200953,贵州省,哈尔滨,高明,3,96,27.03332997170899,106.1955219647991,2023-08-29 14:59:26,2024-10-23 22:54:49
351,5100746,四川省,宜都,梁平,3,129,30.479934818853163,101.01569928842643,2023-07-02 08:55:01,2024-07-15 02:14:35
352,6200908,甘肃省,兰州,和平,3,201,35.71120764691568,103.5166571245008,2025-02-21 00:46:37,2024-09-17 13:43:39
353,2100320,辽宁省,石家庄,白云,3,147,41.08650947290518,125.00263958584888,2024-06-09 20:04:22,2024-10-30 15:41:21
354,6400447,宁夏回族自治区,六安,永川,3,168,37.53552472428178,105.86796528137037,2025-05-29 23:59:25,2024-07-21 06:28:43
355,5100343,四川省,拉萨,清城,3,104,31.41923686374835,104.97850735415906,2024-06-02 05:35:03,2024-12-26 18:07:33
356,1500155,内蒙古自治区,辽阳,清河,3,116,40.35854872560068,111.28875916314523,2024-11-02 18:58:51,2024-11-19 18:28:23
357,5300580,云南省,长春,永川,3,205,23.809453385683987,102.29419041111386,2024-06-13 20:02:22,2024-09-07 23:05:05
358,1359603,河北省,石家庄市,怀柔,3,32,38.99926123965421,114.8235323254763,2024-07-27 23:03:32,2024-06-28 02:27:19
359,3500146,福建省,通辽,,2,13,24.161993426761548,119.8697834082277,2024-02-12 16:31:52,2025-05-21 12:06:10
360,5000913,重庆市,六安,浔阳,3,139,30.396353100562592,108.71894762418277,2023-08-01 09:48:49,2024-11-08 10:22:06
361,3400815,安徽省,柳州,,2,12,30.435804346686545,116.99331553599836,2023-11-13 13:30:36,2024-09-27 04:39:51
362,3500895,福建省,西安,淄川,3,86,25.24379573674318,119.09614478264133,2024-01-26 21:28:29,2024-10-11 18:00:32
363,1500137,内蒙古自治区,太原,海陵,3,102,40.815632924491425,111.87435826560399,2024-06-13 01:48:00,2024-12-17 18:02:44
364,2300105,黑龙江省,潜江,淄川,3,55,49.01509409103656,127.97574532918678,2024-04-28 15:39:49,2024-07-15 23:32:01
365,3700405,山东省,阜新,涪城,3,42,35.07901061852969,117.1144978754273,2024-11-01 18:01:38,2024-06-21 08:30:30
366,5200335,贵州省,银川,翔安,3,311,27.15476519333045,109.28657365711456,2025-01-03 19:17:07,2025-05-20 10:07:50
367,5300599,云南省,南京,房山,3,148,25.602366698660763,102.63926520369674,2024-08-29 22:29:07,2024-12-29 08:42:23
368,1500248,内蒙古自治区,宜都,普陀,3,344,37.92869703960571,112.88188117566074,2023-10-08 03:53:42,2024-09-06 11:29:33
369,1400405,山西省,澳门,南湖,3,185,39.26177474105231,113.42084703653828,2024-02-04 23:05:56,2024-10-14 15:28:21
370,6400683,宁夏回族自治区,合肥,,2,30,37.98292228477512,104.28616361417383,2024-03-02 16:58:01,2025-05-24 13:05:54
371,1500699,内蒙古自治区,海口,,2,5,40.80225538943589,112.4869409027136,2025-04-25 02:37:37,2024-09-22 00:19:53
372,4400291,广东省,关岭,梁平,3,293,20.158420903432596,113.73079393441833,2023-11-10 08:46:07,2024-07-31 03:11:10
373,6500664,新疆维吾尔自治区,马鞍山,西夏,3,325,43.489475000961335,87.5515642516564,2025-02-07 06:39:14,2025-02-11 10:02:08
374,6400137,宁夏回族自治区,大冶,,2,30,38.059326061497416,107.3628893822854,2025-01-25 04:57:00,2025-05-05 21:52:55
375,3600145,江西省,潜江,魏都,3,290,27.711692559809613,115.48344668721595,2025-04-06 07:46:24,2024-07-02 13:50:18
376,2100319,辽宁省,澳门,,2,6,41.987303633200334,123.09320514137914,2023-12-29 01:09:09,2024-07-06 00:20:32
377,3500278,福建省,沈阳,兴山,3,68,27.72243009794324,117.50016266163135,2023-10-10 02:55:28,2025-01-10 11:16:50
378,6200936,甘肃省,重庆,锡山,3,152,35.10368217119883,102.13641939337685,2024-02-07 07:50:21,2025-06-10 06:42:57
379,5300355,云南省,北镇,朝阳,3,80,24.538600405413046,105.86530593254307,2024-12-08 17:38:54,2024-09-24 04:12:21
380,3700165,山东省,沈阳,东丽,3,106,36.27389071216397,116.28992405017617,2024-01-24 22:52:05,2025-04-22 06:50:00
381,3400597,安徽省,哈尔滨,,2,12,30.53478550169137,117.8185017499677,2024-07-27 07:59:32,2024-08-12 01:38:12
382,5000822,重庆市,福州,双滦,3,165,27.642976720293483,103.70243431674783,2024-03-09 23:02:29,2025-05-06 10:06:32
383,6500478,新疆维吾尔自治区,沈阳,萧山,3,50,42.06177823606935,87.85347351232782,2023-06-20 18:33:42,2025-05-01 16:35:39
384,4300122,湖南省,重庆,沙湾,3,43,26.23343884818416,110.72299957546235,2025-03-11 11:14:25,2025-03-16 07:52:35
385,5100953,四川省,宜都,淄川,3,129,30.805408434887294,104.11869343945165,2024-09-15 00:48:33,2025-05-29 02:53:19
386,5300965,云南省,北镇,东城,3,80,25.599606271131968,105.53603228211692,2024-12-20 05:00:38,2024-11-04 02:02:18
387,3400720,安徽省,银川,,2,12,31.757422489729457,118.0421064778696,2024-10-09 12:49:47,2024-11-13 20:37:49
388,1423968,山西省,大同市,滨城,3,35,41.116682334183814,114.42811278318428,2023-12-07 03:17:43,2025-03-31 10:46:31
389,6100681,陕西省,长春,南溪,3,59,36.11300355348354,111.5485906765679,2025-06-11 19:51:43,2025-06-03 18:19:30
390,3700925,山东省,沈阳,安次,3,106,36.319053048469854,113.41223618404246,2024-06-03 16:31:40,2024-07-26 14:32:47
391,3400863,安徽省,太原,高明,3,62,31.751956153752403,117.23517569077211,2024-12-18 00:28:49,2024-08-02 19:11:46
392,5000443,重庆市,福州,牧野,3,165,26.218486320943143,104.11965734032846,2024-06-17 05:25:52,2024-10-21 22:47:21
393,5100431,四川省,郑州,城北,3,264,27.85344494868659,103.22427989403174,2024-05-29 09:55:44,2025-06-03 10:14:54
394,1200597,天津市,海门,,2,2,40.91382696804237,116.53159174630807,2024-04-11 06:11:40,2024-10-06 19:55:07
395,5400480,西藏自治区,南宁,静安,3,199,27.84693133964789,91.1369165841646,2023-07-15 14:09:51,2025-04-17 11:08:48
396,2190123,辽宁省,大连市,怀柔,3,37,39.49460896436323,120.23601762027731,2024-05-22 01:53:29,2025-01-22 04:52:07
397,4400538,广东省,南宁,,2,19,23.93051988022934,112.4096540895235,2023-12-10 17:57:25,2024-07-22 20:50:12
398,6500891,新疆维吾尔自治区,辽阳,友好,3,89,40.98385369967447,87.1613871634121,2025-02-02 07:08:35,2024-09-06 14:29:54
399,5100304,四川省,宜都,朝阳,3,129,30.732036727356263,103.35738149350892,2024-11-22 06:05:37,2024-09-28 13:08:40
400,3295839,江苏省,苏州市,山亭,3,39,30.81988946624071,120.12911944642546,2024-09-29 03:35:00,2024-12-15 13:37:07
401,2190971,辽宁省,大连市,滨城,3,37,40.69888997066759,122.21036238652607,2024-11-22 17:01:27,2024-10-24 04:51:47
402,3319194,浙江省,宁波市,沈北新,3,41,29.0835639038827,121.43413635509073,2025-05-19 03:05:44,2024-09-11 18:35:08
403,6400271,宁夏回族自治区,大冶,东丽,3,374,37.82880233844485,108.65311244041614,2023-12-12 18:41:55,2025-05-28 07:20:14
404,5200868,贵州省,银川,双滦,3,311,25.793294938584324,107.47470354733899,2025-01-29 19:19:26,2024-06-16 18:38:41
405,6100987,陕西省,宜都,,2,27,34.148527457495526,109.05527609316373,2024-07-01 09:04:28,2024-11-11 13:10:26
406,4400907,广东省,关岭,,2,19,24.91822158804556,112.04010336500868,2024-04-04 19:28:37,2024-08-11 13:09:49
407,2300762,黑龙江省,大冶,,2,8,45.63409320725305,126.06163749150419,2024-02-01 15:44:35,2024-11-01 13:28:00
408,5300177,云南省,西安,崇文,3,275,27.167164339891976,102.69316264809383,2024-06-22 05:20:50,2025-06-04 14:22:42
409,2300746,黑龙江省,潜江,蓟州,3,55,45.847253473970916,128.19494224983134,2025-04-18 00:15:09,2025-06-05 23:27:30
410,3200278,江苏省,呼和浩特,沈北新,3,47,32.69050160170128,121.21196868223623,2025-03-26 18:58:18,2025-04-19 02:35:45
411,4500392,广西壮族自治区,武汉,,2,20,22.446283215366815,107.45922828669052,2023-10-15 23:10:13,2025-04-01 19:39:55
412,2190339,辽宁省,大连市,清河,3,37,41.177393418699495,119.17763763446602,2024-11-23 23:48:35,2024-06-30 15:59:46
413,4500537,广西壮族自治区,武汉,沈河,3,411,23.741114315875336,107.16427020341175,2024-07-19 15:32:22,2025-05-02 07:42:17
414,5300979,云南省,合山,白云,3,234,22.374690397932014,104.19544596646736,2024-08-09 11:17:54,2024-08-19 16:53:06
415,2200919,吉林省,台北,,2,7,43.550238117130405,124.93233053359808,2023-07-27 23:20:49,2024-08-01 18:16:34
416,3200551,江苏省,潜江,,2,10,30.525882644346964,120.50531916658859,2023-12-14 05:56:38,2025-04-19 00:35:12
417,5200874,贵州省,深圳,白云,3,170,27.512154343319864,106.32138583529792,2024-04-18 18:05:29,2025-02-06 08:41:28
418,3234326,江苏省,南京市,黄浦,3,38,30.761148810003718,117.89490252173219,2023-12-18 22:40:52,2024-10-21 22:46:46
419,5000218,重庆市,六安,兴山,3,139,28.723687585891483,106.40936385282365,2024-09-05 16:38:09,2025-01-17 16:33:40
420,4500546,广西壮族自治区,长沙,普陀,3,52,21.899725194326194,105.77746805785543,2024-09-11 16:18:21,2024-08-10 08:37:58
421,3500462,福建省,通辽,高港,3,359,22.35000971366498,121.47958537665596,2023-10-24 10:22:26,2024-12-01 13:07:18
422,4200895,湖北省,郑州,,2,17,31.3141035074789,115.10255972874997,2023-07-27 01:52:14,2025-01-01 23:08:11
423,6500173,新疆维吾尔自治区,大冶,华龙,3,46,44.14538784248398,87.93568626035399,2024-07-07 09:06:15,2025-01-10 00:20:25
424,2300763,黑龙江省,大冶,永川,3,407,44.86290608096154,125.90445932023931,2025-04-22 15:42:40,2024-06-30 21:11:47
425,3500218,福建省,潜江,徐汇,3,45,26.82031713209574,119.00311448518069,2024-05-17 09:56:28,2025-01-18 10:20:23
426,4300383,湖南省,西宁,梁平,3,233,27.27022034188352,112.75495738237119,2024-08-27 21:14:23,2024-08-10 01:06:24
427,4100252,河南省,香港,,2,16,35.46030575721741,111.99919474456814,2024-10-22 22:14:23,2024-09-17 20:26:10
428,5200280,贵州省,哈尔滨,白云,3,96,27.72501434423393,109.0212067852068,2024-12-16 06:19:34,2025-05-22 06:40:24
429,4600970,海南省,广州,吉区,3,48,20.53251736362446,111.77466695970622,2023-12-11 17:03:58,2024-07-31 21:09:40
430,6400566,宁夏回族自治区,大冶,大兴,3,374,37.96788894737274,108.84127957251692,2024-04-23 23:35:39,2025-06-09 15:08:28
431,2300354,黑龙江省,石家庄,合川,3,196,46.72129493082361,126.6033529697281,2025-05-06 20:49:44,2024-07-14 17:26:57
432,6400142,宁夏回族自治区,六安,丰都,3,168,37.86467021693492,108.08822144643986,2025-05-29 16:47:10,2024-11-12 09:14:12
433,6400691,宁夏回族自治区,昆明,花溪,3,53,38.319793293518536,106.18486378997021,2025-02-18 14:10:43,2024-09-26 23:01:24
434,5200157,贵州省,深圳,花溪,3,170,26.253415024263845,103.7895624607195,2024-10-26 18:21:58,2025-05-27 22:26:18
435,1200631,天津市,海门,东丽,3,394,40.155914217121776,117.73845021099878,2024-11-16 21:39:46,2025-04-24 13:05:08
436,2200854,吉林省,汕尾,,2,7,42.41236990740048,126.7377653663697,2024-02-03 12:11:13,2025-01-30 12:52:25
437,2200861,吉林省,台北,浔阳,3,415,43.39929021663672,123.84983018927322,2024-06-05 07:17:04,2025-02-01 03:28:50
